
v1	v2	v3	v4	v5	v6	v7	v8	time
-0.0009229	0.0014683	-0.1286696	-0.0099504	-0.0529306	-0.0553065	-0.037241	-0.0009534	2525.84
-0.000912	0.0014532	-0.1290636	-0.0099711	-0.0531124	-0.0554543	-0.0373287	-0.0009531	2538.47
-0.0009151	0.0014515	-0.1294229	-0.0099465	-0.0532902	-0.055666	-0.037447	-0.0009289	2551.06
-0.000902	0.0014554	-0.129847	-0.009914	-0.0534435	-0.05585	-0.0375247	-0.0009147	2563.63
-0.0009237	0.0014874	-0.1303161	-0.0099722	-0.0536046	-0.0560344	-0.0376245	-0.0009054	2576.24
-0.0009427	0.001496	-0.1307119	-0.0099788	-0.0537691	-0.0562419	-0.0378147	-0.0008858	2588.81
-0.0008949	0.0014922	-0.1311687	-0.0099355	-0.0539517	-0.0564502	-0.0378253	-0.0008718	2601.43
-0.0009689	0.0015208	-0.1314929	-0.0099423	-0.0541585	-0.0565895	-0.0380243	-0.0008683	2614.02
-0.0009105	0.0015301	-0.1320264	-0.0099821	-0.0543889	-0.0567983	-0.0381791	-0.0008396	2626.61
-0.000832	0.0015292	-0.1324989	-0.0099346	-0.0545729	-0.0570367	-0.0382413	-0.0008423	2639.23
-0.0008467	0.0015367	-0.1329164	-0.0099283	-0.0548035	-0.0572186	-0.0384519	-0.0008249	2651.86
-0.0008703	0.0014945	-0.1333912	-0.0100147	-0.0549436	-0.0574216	-0.0385501	-0.0008116	2664.48
-0.0008774	0.0015885	-0.1338653	-0.0099458	-0.0551774	-0.0576334	-0.0386601	-0.0007711	2677.07
-0.0008305	0.0015769	-0.1343042	-0.0099247	-0.0553784	-0.0578423	-0.0387939	-0.0007831	2689.67
-0.0007968	0.0015732	-0.134751	-0.0099529	-0.0555866	-0.058034	-0.0389147	-0.0007649	2702.25
-0.0008577	0.0016139	-0.1352275	-0.0099412	-0.0557615	-0.0582679	-0.0390289	-0.0007554	2714.87
-0.0008431	0.0016347	-0.1356979	-0.0099512	-0.0560042	-0.0584755	-0.039181	-0.0007101	2727.51
-0.0008601	0.0016287	-0.1361678	-0.0099883	-0.0561865	-0.0586487	-0.0392693	-0.000717	2740.13
-0.0008239	0.0016508	-0.1365987	-0.0099229	-0.0563933	-0.0588961	-0.0394381	-0.0007093	2752.75
-0.0008006	0.0016725	-0.1370973	-0.0099405	-0.0565738	-0.0591153	-0.0395741	-0.0006885	2765.41
-0.0008051	0.0016985	-0.1376102	-0.0099789	-0.0568116	-0.0593078	-0.039704	-0.000667	2778.06
-0.0007766	0.0016677	-0.1380189	-0.0099697	-0.0569908	-0.0595015	-0.0398353	-0.0006119	2790.7
-0.0007847	0.0016767	-0.1384891	-0.0099475	-0.0572378	-0.0596836	-0.0399585	-0.0006285	2803.34
-0.0008082	0.0016372	-0.1390021	-0.0099145	-0.0573836	-0.0599041	-0.0400754	-0.0005868	2815.94
-0.0007868	0.00172	-0.1394599	-0.0099755	-0.057577	-0.0601308	-0.0402052	-0.0006132	2828.56
-0.0007484	0.0017552	-0.1399511	-0.0099346	-0.0578469	-0.0603587	-0.0403578	-0.0005518	2841.2
-0.0007254	0.0017213	-0.1404378	-0.0098994	-0.0580065	-0.0605821	-0.0404145	-0.0005265	2853.84
-0.0007774	0.0018123	-0.1409136	-0.0099425	-0.0582346	-0.0608125	-0.0406663	-0.0005211	2866.43
-0.0007353	0.0017342	-0.1413531	-0.0099281	-0.0584752	-0.0609895	-0.0407529	-0.0005401	2879.05
-0.000726	0.001793	-0.1418592	-0.0099613	-0.0586593	-0.0612285	-0.0408886	-0.0005016	2891.67
-0.0007116	0.0018295	-0.1423637	-0.0099474	-0.0588595	-0.0614625	-0.0409823	-0.0004607	2904.23
-0.000691	0.0018841	-0.1428241	-0.0099558	-0.0590958	-0.0616098	-0.0411564	-0.0004961	2916.82
-0.000713	0.0018595	-0.1432528	-0.0100089	-0.0592829	-0.0618511	-0.0412473	-0.0004589	2929.41
-0.0006786	0.0018633	-0.143705	-0.0099894	-0.0594237	-0.0620393	-0.0413809	-0.0004191	2942.02
-0.000701	0.0018484	-0.1441401	-0.0099667	-0.0596297	-0.0622362	-0.0414915	-0.0004466	2954.62
